هناك ، أمام بيانات السائح تماما .	MSA
متأسف محتاج اني أشوف بطاقة الهوية .	JER
شو نوع الصوص ؟	JER
هناك ، بالضبط مقابل مكتب معلومات السياح .	RIY
ما قد سمعت بهذا العنوان هنا .	RIY
امش على طول لين تلقى صيدلية .	RIY
بكم الفطور ؟	RIY
كيف اقدر اساعدك ؟	RIY
لف يسار عند ثالث زاوية .	RIY
ودك بكريمة و سكر في قهوتك ؟	RIY
تقدر تصرف لي شيك المئتين دولار حقتي ؟	RIY
اذا كان يجب ان يظهر ، الرجاء الاتصال بي .	RIY
وين المقهى ؟	RIY
ابغى سترة للأطفال .	RIY
طيب . تكلف خمس و ثمانين سنت للبريد العادي و ثلاث دولارات بالضبط إضافية للتوصيل الخاص .	RIY
هل بواجه أي صعوبة مع الجمارك ؟	RIY
عندك احذية رسمية واسعة عند الأصابع ؟	RIY
لا . اقدر اقترح عليك غرفة مزدوجة لاستخدام شخص واحد بدال هذا ؟ متوفر عندنا .	RIY
ابغى بيرم ضيق ، لو سمحت .	RIY
تبغى بيرة .	RIY
صباح الخير . كيف حالك ؟	RIY
اسف اني مضطر اشوف أي نوع من أنواع اثبات الهوية .	RIY
أي نوع من الصوص ؟	RIY
هوذاك هاناك ، قبال مكتب المعلومات السياحيه بالضبط .	SAN
ماقد سمعتش ابدا بهذا العنوان هانا .	SAN
امشي طوالي لوما تبسر صيدليه .	SAN
بكم هو الصبوح ؟	SAN
كيف اقدر اساعدك ؟	SAN
اخطى يسار عند الركن الثالث .	SAN
تشتي كريمه وسكر في القهوة ؟	SAN
تقدر تصرف لي شيك الميتين الدولار ؟	SAN
اذا لازم يظهر ، لو سمحت اتصل لي .	SAN
اين هو الكافيه ؟	SAN
أشتي سترة أطفالي .	SAN
تمام . يكلف خمسه وثمانين سنت للبريد العادي و ثلاثه دولار بالضبط زياده للتوصيل الخاص .	SAN
هل شا اواجه مشاكل مع الجمارك ؟	SAN
به معك جزمه رسميه واسعه عند الاصابع ؟	SAN
لا . ممكن اقترح عليك غرفة مزدوجة ل استخدام فرد بدله ؟ عندنا واحدة .	SAN
اشتي تجعيد قوي ، لو سمحت .	SAN
هي تشتي بيره .	SAN
صباح الخير . كيف حالك ؟	SAN
أسف مضطر اطلب منك تبرز اي شي يثيت هويتك .	SAN
ما هو نوع الصوص ؟	SAN
أوكي غادي ، قدام مكتب الإرشادات السياحية بالضبط .	SFX
أنا منعرفش الادريسة هذه قريبة من هوني .	SFX
كمل القدام لين تارى الفارمسي .	SFX
بقداش فطور الصباح ؟	SFX
كيفاش النجم نعاونك ؟	SFX
دور على الليسار مع الزنقة الثالثة .	SFX
تحب الكريمة و السكر في قهوتك ؟	SFX
تنجم تصبلي الميتين دولار من الشاك هذا ؟	SFX
لو لازم يضهر ، كلمني عيشك .	SFX
وين تجي القهوة ؟	SFX
نحب مريول للأولاد .	SFX
باهي . خمسة و ثمانين ألف في جواب عادي ، تزيد ثلاثة دولار بالظبط باش يوصلك فيسع .	SFX
باش نقابل مشاكل مع الديوانة ؟	SFX
عندك صبابط رسمية يكونو واسعين من شيرة الصوابع ؟	SFX
لا . تحب بيت بزوز فروشات لاستخدام شخص برك ؟ عندنا وحدة حاضرة .	SFX
نحب كيرلي قوي ، يعيشك .	SFX
تحب وحدة بيرة .	SFX
صباح الخير . شنحوالك ؟	SFX
سامحني لازمني نطلب منك بطاقة التعريف .	SFX
شنوة نوع الصوص ؟	SFX
هو هنيك ، قدام معلومات السياح بالضبط .	ALE
مالي سمعان من قبل بهالعنوان هون .	ALE
روح ساوي لبين ما تشوف صيدلية .	ALE
بشقد الفطور ؟	ALE
شلون بقدر أساعدك ؟	ALE
روح عاليسار عند تالت مفرق .	ALE
بتريد كريمة وسكر بقهوتك ؟	ALE
خرج تصرفلي شيك الميتين دولار تبعي ؟	ALE
إذا لازم يبين ، اتصل فيني إذا سمحت .	ALE
وين الكافيه ؟	ALE
بدي كنزة اطفال .	ALE
ماشي . بكلف خمسة وتمانين سنت بالبريد العادي وتلات دولارات بالضبط إضافية للتوصيل الخاص .	ALE
رح ألاقي شي صعوبة بالجمارك ؟	ALE
عندك حذاء رسمي عريض ؟	ALE
لا . ممكن أقترح وحدة مزدوجة للاستعمال المفرد بدالها ؟ في عنا وحدة .	ALE
بدي كيرلي قوي ، إذا ممكن .	ALE
بدها بيرة .	ALE
صباح الخير . شلونك ؟	ALE
للأسف لازم أشوف إثبات هوية .	ALE
إينا نوع من الصوص ؟	ALE
موجود هناك ، بالضبط مقابيل مكتب المعلومات السياحية .	BAG
عمري ما سامع بهيج عنوان بهل المنطقة .	BAG
اطلع كبل لحد ما تشوف الصيدلية .	BAG
شكد يكلف الريوك ؟	BAG
شلون اكدر اساعدك ؟	BAG
اخذ يسره ثالث زوية .	BAG
تحب اخليلك كريم وشكر بالكهوة مالتك ؟	BAG
ممكن تصرفلي الصك مالتي أبو الميتين دولار ؟	BAG
اذا صار شي ، رجاءً اتصل بيه .	BAG
وين صايره الكهوة ؟	BAG
اريد سترة مال أطفال .	BAG
ماشي . هاي تكلف خمسة وثمانين سنت للبريد العادي وتلث دولارات بالضبط إضافية للتسليم الخاص .	BAG
هل راح اواجه صعوبات ويه الكمارك ؟	BAG
عندك احذية رسمية ببوز عريض ؟	BAG
لا . ممكن اقترح غرفة بسريرين لشخص كشي بديل ؟ عدنا وحده .	BAG
اريد كيرلي قوي ، رجاءً .	BAG
تريد بيره .	BAG
صباح الخير ، شلونك ؟	BAG
اسف احتاج اشوف أي هويه تعريفية .	BAG
شنو نوع الصوص ؟	BAG
موجود هناك ، بالضبط كدام مكتب معلومات السياح .	BAS
ما سامع بهذا العنوان هنا ابد .	BAS
اطلع كبل لحد ما تشوف صيدلية .	BAS
ابيش الريوك ؟	BAS
شلون اكدر اساعدك ؟	BAS
اخذ يسرة يم ثالث ركن .	BAS
تريد كريمة وشكر بكهوتك ؟	BAS
تكدر تصرف صك الميتين دولار مالتي ؟	BAS
اذا لازم يبين ، خابرني بلا زحمة .	BAS
وين الكهوة ؟	BAS
اريد سترة جهال .	BAS
اوكي . البريد العادي يكلف خمسة وثمانين سنت و بس تلث دولارات إضافية زيادة للتوصيل الخاص .	BAS
راح اشوف صعوبة ويه الكمارك ؟	BAS
عندك احذية رسمية عريضة من منطقة الأصابع ؟	BAS
لا . انا اقترح غرفة مزدوجة لاستخدام واحد افضل ؟ عدنا وحدة .	BAS
اريد كيرلي ضيق ، بلا زحمة .	BAS
هي تريد بيرة .	BAS
صباح الخير . شلونك ؟	BAS
اسف راح احتاج اشوف هوية .	BAS
شنو نوع الصوص ؟	BAS
قاعد غادي ، بالضبط قدام مكتب المعلومات السياحية .	BEN
ماعمريش سمعت بالعنوان هضا هنا .	BEN
أمشي طول لعند ما تشوف الصيدلية .	BEN
بكم الفطور ؟	BEN
كيف نقدر نساعدك ؟	BEN
أمشي يسار للشوكة الثالثة .	BEN
تبي كريمة و سكر في قهوتك ؟	BEN
تقدر تصرفلي شيك ميتين دولار بتاعي ؟	BEN
لو المفروض يبان ، كلمني لو سمحت .	BEN
وين الكافي ؟	BEN
نبي مالية بتاع أطفال .	BEN
اوكي . يكلف خمسة وثمانين سنت للبريد العادي و ثلاثة دولار بالضبط زيادة للتوصيل الخاص .	BEN
هل حيكون عندي أي صعوبه مع الجمرك ؟	BEN
عندك كندرة قفطان مفتوحة عند الصوابع ؟	BEN
لا . بس نقدر نقترح دار مزدوجة لاستعمال واحد بدالها ؟ عندنا واحدة .	BEN
نبي كيرلي مشدود ، لو سمحت .	BEN
هي تبي بيرة .	BEN
صباح الخير . كيف حالك ؟	BEN
اسف اني حنضطر نشوف أي نموذج كشف الهوية .	BEN
شن نوع الصوص ؟	BEN
راه تما ، بالضبط قبالت مكتب المعلومات ديال السياحة .	FES
ماسبقليش سمعت بهاد العنوان هنا .	FES
سير نيشان حتا تلقى الصيدلية .	FES
شحال الثمن ديال الفطور ؟	FES
كيفاش نقدر نساعدك ؟	FES
سيرعلى ليسر في الزاوية الثالثة .	FES
واش تبغي كريم وسكر في القهوة ديالك ؟	FES
واش ممكن تصرف الشيك ديالي ديال مئتي دولار ؟	FES
الى خصه يبان ، اتصل بيا عافاك .	FES
في كاين المقهى ؟	FES
بغيت لبيسة ديال الدراري الصغار .	FES
واخا . غادي يكلف خمسة وثمانين سنت للبريد العادي وثلاثة بالضبط ديال الدولار اضافية للتوصيل الخاص .	FES
واش غتكون عندي شي صعوبة مع الديوانة ؟	FES
واش عندك أحذية رسمية واسعة من جيهت الصبعين ؟	FES
لا . ممكن نقترح عليك عوض هادشي غرفة بجوج فراشات لشخص ؟ عندي واحدة .	FES
بغيت برمانونت ضيق ، عافاك .	FES
هي باغيا بيرة .	FES
صباح الخير . كيف داير ؟	FES
متأسف غادي نشوف شي اثبات ديال الهوية .	FES
شمن نوع ديال الصوص ؟	FES
هو هناك ، بالظبط أمام مكتب معلومات السياح .	KHA
ما حصل سمعت بالعنوان دا هنا .	KHA
أمشي دغري لغاية تشوف صيدلية .	KHA
بي كم الفطور ؟	KHA
كيف ممكن اساعدك ؟	KHA
أمشي شمال عند الكورنة التالتة .	KHA
داير كريمة و سكر في قهوتك ؟	KHA
هل يمكنك تصرف شيكي البي متين دولار ؟	KHA
اذا مفروض يظهر ، من فضلك اتصل على .	KHA
وين المقهى ؟	KHA
داير بلوفر أطفال .	KHA
اوكي . هو يكلف خمسة وتمنين سنت للبريد العادي و تلاتة دولارات بالظبط زيادة للتسليم الخاص .	KHA
ح أواجه أي صعوبات مع الجمارك ؟	KHA
هل عندك جزمة رسمي عريضة عند اصابع القدم ؟	KHA
لا . ممكن اقترح غرفة مزدوجة لاستعمال شخص ؟ عندنا واحدة .	KHA
داير تجعيدة ضيقة ، من فضلك .	KHA
دايرة بيرة .	KHA
صباح الخير . كيفك ؟	KHA
آسف ح احتاج اشوف اثبات هوية .	KHA
ياتو نوع من الصوص ؟	KHA
هو هنوك ، بالضبط قدام مكتب المعلومات السياحيي .	MOS
ابد ما كن اسمعتو بهذا العنوان هوني .	MOS
امشي كبل الى ان اتشوف صيدليه .	MOS
بشقد التغيوقه ؟	MOS
اشون اطيق اساعدك ؟	MOS
غوح لليساغ عد ثالث زاويه .	MOS
اتغيذ كريمه وشكر بالقهوي مالتك ؟	MOS
تطيق تصرفلي شيك قيمتو ميتين دولار ؟	MOS
اذا لازم يبين ، رجاءا اتصل بيي .	MOS
وين مكان الجيخانه ؟	MOS
اغيد سترة اطفال .	MOS
اوكي . اتكلف خميسي وثمانين سنت للبريد الاعتيادي وثلاث دولارات بالضبط اضافية للتوصيل الخاص .	MOS
هل غاح اواجه اي صعوبات مع الجمارك ؟	MOS
عندك حذاء رسمي عغيض مكان الاصابع ؟	MOS
لا ، ممكن اقترح عليكم غرفة مزدوجة لاستخدام ويحد امبدالو ؟ عدنه ويحدة منها .	MOS
اغيد كيرلي قوي ، رجاءا .	MOS
هيه تغيد بيره .	MOS
صباح الخير . اشونك ؟	MOS
اسف انو لازم اشوف شوية اوراق اثبات شخصية .	MOS
اي نوع من الصوص ؟	MOS
اهو هناك ، بالضبط جدام امام مكتب المعلومات السياحية .	MUS
انا ماسمعت ابد بالهعنوان .	MUS
روح سيده حتى تشوف الصيدلية .	MUS
بجم سعر الريوق ؟	MUS
كيف اقدر اساعدك ؟	MUS
سير يسار للتقاطع الثالث .	MUS
تبا نحط لك كريم و سكر بالقهوة ؟	MUS
هل تقدر تصرفلي شيك بمائتي دولار ؟	MUS
اذا كان مفروض يبين ، اتصل فيني لو سمحت .	MUS
وين صاير المقهي ؟	MUS
أبغا سترة للأطفال .	MUS
انزين . وتكلف خمسة وثمانين سنتا للبريد العادي وثلاثة دولارات بالضبط إضافية للتسليم الخاص .	MUS
هل واجهت أي صعوبه مع الجمارك ؟	MUS
عندك جواتي رسمية واسعة ؟	MUS
لا . ممكن أقترح غرفة مزدوجة لاستخدام شخص بدلا من ذلك ؟ عندنا واحدة .	MUS
أبا كيرلي قوي ، من فضلك .	MUS
هي تبا بيره .	MUS
صباح الخير . كيف حالك ؟	MUS
اسف احتاج اشوف اثبات للهوية .	MUS
أي نوع من الصوص ؟	MUS
هيو هناك ، بالزبط قدام مكتب معلومات السياح .	SAL
ما عمري سمعت عن هالعنوان هون .	SAL
روح دغري حتى تشوف الصيدلية .	SAL
قديش حق هالفطور ؟	SAL
كيف بقدر اساعدك ؟	SAL
روح شمال عند الزاوية الثالثة .	SAL
بتحب كريما و سكر بقهوتك ؟	SAL
بتقدر تصرف هاد الشيك تبعي بميتين دولار ؟	SAL
اذا لازم يظهر ، لو سمحت احكي معي .	SAL
وين الكوفي شوب ؟	SAL
بدي بلوفر للأطفال .	SAL
ماشي ، رح يكلف خمس و ثمانين سينت للبريد العادي ، و ثلاثة دولار بالزبط اضافية للتوصيل الخاص .	SAL
رح يكون عندي مشاكل مع الجمارك ؟	SAL
عندك احذية رسمية واسعة عند الاصابع ؟	SAL
لا . بقدر اقترح بدالها استخدام غرفة مزدوجة لاستعمال فرد ؟ عنا واحدة .	SAL
بدي كيرلي قوي ، لو سمحت .	SAL
بدي بيرم رفيع ، لو سمحت .	SAL
بدها بيرة ؟	SAL
اسف اني بحاجة أشوف اثبات هوية .	SAL
اي نوع من الصوص ؟	SAL
اوني غادي ، قدام متاع معلومات السواح بالضبط .	TRI
ماعمريش سمعت بيه العنوان هدا هنايا .	TRI
برا طول لين تشوف صيدلية .	TRI
بقداش الفطور ؟	TRI
كيف نقدر نساعدك ؟	TRI
عند تالت تقاطع خود يسار .	TRI
تبي حليب و سكر في قهوتك ؟	TRI
ممكن تصرفلي الشيك متاعي الي بميتين دولار ؟	TRI
كانا لازم يبان ، كلمني لو سمحت .	TRI
وين مكان القهوه ؟	TRI
نبي ماليه متاع صغار .	TRI
باه . حتكلفك خمسه و تمانين سنت للبريد العادي و تلاته دولار بالضبط زيادة للتوصيل الخاص .	TRI
زعمه حنلاقي صعوبات مع الجمارك ؟	TRI
هل عنك كنادر رسميه واسعه من القدام ؟	TRI
لا . نقدر نقترح عليك دار متاع اتنين لكن لإستخدام فردي ؟ عندنا واحدة .	TRI
نبي كيرلي ضيق ، لو سمحت .	TRI
هي تبي بيره .	TRI
صباح الخير . كيف حالك ؟	TRI
معليشي نبي نشوف اي بطاقة تعريف ليك .	TRI
اي نوع من الصوص ؟	TRI
